PartID,PartDescription,PartBinAddress,PartBarCode,Product Class,Current Stock,On Order,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26
AH-637,Patrol GU 4.5L 97-01 Air hose,28-B-16-3,9346140018521,03 Silver,143,0,4,2,2,3,1,0,0,4,3,0,0,3,2,2,2,2,0,0,1,5,1,1,1,2,0,1,0,0,1,0,2,1,0,0,1,0
AH-638,Kia Carnival V6 99-07 A/Hose,28-B-1-4,9346140018538,04 Bronze,21,0,0,0,1,1,0,-1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
AH-639,"Ran/BT50 2.5,3.0TD 06-11 AHose",16-B-2-1,9346140018545,01 Platinum,338,0,12,48,26,45,27,0,0,0,67,31,22,46,32,42,56,26,45,19,14,49,20,33,24,26,26,26,37,25,36,19,48,25,15,48,34,30
AH-640,"Triton ML,MN 2.5TD 09-13 AHose",28-B-4-4,9346140018552,03 Silver,87,0,0,6,2,5,0,4,4,3,0,7,3,3,2,4,2,0,4,4,3,6,1,2,3,4,6,5,2,3,2,4,0,3,4,3,2,3
AH-641,Navara 3.0L TD 01-08 A/hose,28-B-6-4,9346140018569,04 Bronze,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-642,"Isuzu NHR55,NKR55 84-03 Ahose",28-B-7-4,9346140018576,07 Not Classed,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-643,Triton 3.2TD KB8 06-09 A/Hose,28-B-8-4,9346140018583,04 Bronze,41,0,0,1,2,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,1,2,1,1,1,2,1,2,1,1,2,0
AH-644,Hilux KZN165 3.0L 98-04 A/hose,16-B-3-1,9346140018590,01 Platinum,125,0,7,22,13,23,12,7,7,17,38,8,3,14,6,17,24,8,13,6,3,53,5,11,8,14,24,19,19,6,15,7,7,13,8,22,23,13
AH-645,CRV 2.0L 97-98 Air intake Hose,28-B-11-4,9346140018606,07 Not Classed,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-646,CRV 2.0L 99-01 Air intake hose,28-B-12-4,9346140018613,04 Bronze,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AH-647,"CRV 2.4,Integ 2.0 01-07 A/Hose",28-B-13-4,9346140020852,02 Gold,135,0,3,8,10,11,6,7,13,8,13,7,6,10,3,9,14,5,7,3,5,17,5,12,5,10,6,3,8,-1,7,4,5,8,6,6,3,10
AH-648,MPV 2.5L V6 99-02 Air C/Hose,28-B-15-4,9346140022979,04 Bronze,72,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
AH-649,Mazda E2200 2.2L 84-97 A/Hose,28-B-16-4,9346140023020,04 Bronze,0,20,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-650,"Comm VT-VY,WH,WK V6 Air C/hose",16-B-4-1,9346140023556,01 Platinum,39,500,13,64,43,51,49,53,29,55,53,21,13,29,8,12,29,36,40,8,16,92,39,30,34,19,26,22,28,23,18,11,14,14,32,36,14,20
AH-651,"Hiace KDH200,TRH201 2.5L AHose",28-C-4-1,9346140027875,05 No Sales FY25,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-652,CRV RD7 2.4L 05-07 Air Hose,28-C-5-1,9346140024850,04 Bronze,22,0,1,0,1,0,-1,-2,0,2,2,3,2,2,1,0,0,2,3,0,1,1,0,1,2,1,1,1,1,0,1,1,0,3,1,2,0,0
AH-653,Accord CP2 2.4L 08-13 Air Hose,28-C-6-1,9346140024782,04 Bronze,15,0,0,1,0,0,1,1,0,0,2,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,2,1,1,2,1,2,0,0,4,1,0
AH-654,Accord CP1 2.0L 08-on A/Hose,28-C-7-1,9346140024836,04 Bronze,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
AH-655,Accord CG5 2.3L 98-03 Air hose,28-C-8-1,9346140024812,07 Not Classed,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-656,Accord CM5 2.4L 03-08 A/hose,28-C-9-1,9346140024805,03 Silver,89,0,2,3,5,3,2,3,3,7,12,4,9,3,3,6,5,5,7,3,4,4,1,4,3,4,3,10,4,5,4,5,3,7,7,7,4,1
AH-657,Accord CM6 3.0L V6 03-08 AHose,28-C-11-1,9346140024843,03 Silver,131,0,4,5,9,1,4,1,6,3,9,4,2,2,5,3,1,4,6,1,3,1,2,2,0,3,2,2,2,2,7,1,4,3,2,5,4,2
AH-658,"Hilux LN147,167,172 5LE AHose",28-C-12-1,9346140023815,03 Silver,134,0,3,4,3,10,1,0,1,3,3,3,4,9,2,3,2,2,1,2,2,5,2,2,3,0,5,1,2,0,2,4,1,7,7,5,1,4
AH-659,CRV RE4 2.4L 06-15 Air Hose,28-C-13-1,9346140024799,04 Bronze,24,0,0,0,2,1,1,0,2,0,1,0,0,2,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2,1,0,0,1,0
AH-660,"Pajero V63,V73 V6 00-06 A/Hose",27-B-3-4,9346140024829,04 Bronze,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,1,-1
AH-661,Cielo 1.5L SOHC 95-97 Air hose,28-C-14-1,9346140024867,05 No Sales FY25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-662,Chev Epica 2.0L 11-13 A/Hose,28-C-15-1,9346140024959,07 Not Classed,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-663,Camry ACV40 2.4L 06-12 A/Hose,28-C-15-1,9346140027868,04 Bronze,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0
AH-665,Matiz II M150 1.0L 05-09 AHose,28-C-16-1,9346140024874,07 Not Classed,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-666,"Yaris NCP90,91,93,130,131 AHos",28-C-16-1,9346140024904,04 Bronze,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-667,"Echo NCP12,13 1.5L 99-05 AHose",28-C-1-2,9346140024911,05 No Sales FY25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
AH-668,Lanos 1.5L 97-03 SOHC A/hose,28-C-1-2,9346140024928,04 Bronze,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-669,Barina TK 1.6L 05-11 Air Hose,28-C-2-2,9346140024935,03 Silver,111,0,2,3,6,1,4,1,8,5,1,2,3,1,4,3,0,4,3,2,2,14,2,3,1,2,2,1,2,4,3,2,0,3,2,4,3,2
AH-670,Matiz 796cc 99-04 Air C/Hose,28-C-4-2,9346140024942,07 Not Classed,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-672,Navara D22 2.7L 98-02 Air Hose,28-C-5-2,9346140025482,04 Bronze,70,0,1,1,0,2,2,-1,2,1,2,1,2,0,1,2,3,2,0,0,1,1,2,1,0,0,0,0,1,0,1,0,2,0,1,3,0,0
AH-673,"Pajero 2.3,2.5L 83-91 Air hose",28-C-4-2,9346140025499,04 Bronze,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
AH-675,"Hiace 2.7L THR221,223 Air hose",28-C-6-2,9346140027882,07 Not Classed,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-676,"Hilux KUN16,26 3.0L Air hose",28-C-6-2,9346140027899,04 Bronze,33,0,0,0,1,2,0,0,2,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
AH-677,"Maz 3 BL 2.0,2.5L 09-14 A/Hose",28-C-7-2,9346140027905,04 Bronze,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0
AH-678,Navara D40 YD25DTi Air hose,26-B-1-2,9346140027912,03 Silver,41,0,0,3,5,1,1,0,0,1,0,1,3,1,2,2,1,3,1,1,0,1,1,4,2,2,0,2,2,2,1,2,2,1,4,2,2,3
AH-679,Rodeo TF 2.8TD 90-03 Air hose,28-C-9-2,9346140027929,03 Silver,114,0,7,8,4,9,-1,7,3,5,4,3,2,4,6,2,6,8,6,2,2,3,3,6,2,1,6,1,4,0,0,4,4,3,0,2,6,1
AH-680,Hilux TGN16R 2.7L 05-16 A/hose,28-C-11-2,9346140027936,05 No Sales FY25,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-681,Celica ST204 2.2L 94-99 A/Hose,28-C-12-2,9346140027943,02 Gold,123,0,5,8,10,10,5,2,4,5,11,6,6,4,10,5,13,5,13,4,3,8,12,6,8,8,14,15,7,2,12,3,9,12,5,3,10,2
AH-682,Accord CP3 3.5 V6  08-13 Ahose,28-C-14-2,9346140027950,04 Bronze,50,0,1,0,0,2,0,-1,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,1,1,2,2,1,4,0,2,2,2,2,1,0
AH-683,Mazda CX7 2.5L 09-12 A/hose,28-C-15-2,9346140027967,07 Not Classed,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-684,Mazda 6 GH 2.5L 08-12 A/hose,28-C-15-2,9346140027974,04 Bronze,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AH-685,CRV RM4 2.4L 12-16 Air hose,28-C-15-2,9346140027981,04 Bronze,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
AH-686,Lexus LS400 4.0L 89-94 A/hose,28-C-16-2,9346140027998,04 Bronze,15,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2,0,1,2,0
AH-687G,Matiz 796cc 99-04 Gen A/Hose,28-C-1-3,9346140028001,05 No Sales FY25,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-688,323 BG 1.8L DOHC 89-95 A/hose,28-C-2-3,9346140028964,05 No Sales FY25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-689G,"Epica 2.0,2.5L 07-11 Air Hose",28-C-2-3,9346140028971,04 Bronze,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
AH-690,Kia Pregio 2.7L 02-06 Air hose,28-C-3-3,9346140028988,04 Bronze,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AH-691B,"G.Carni VQ 3.5, 3.8L 06-15 AH",28-C-4-3,9346140036709,03 Silver,330,0,3,4,6,7,3,5,3,6,9,17,1,3,5,4,1,1,4,1,3,4,2,1,2,1,1,2,1,2,2,1,1,3,3,4,2,3
AH-692,Tiida C11 1.8L 06-13 Air Hose,28-C-6-3,9346140029008,05 No Sales FY25,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-693,"Elgd E50,Terra R50 96-99 AHose",28-C-6-3,9346140029213,04 Bronze,69,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
AH-694,Pathfinder R50 3.3 95-00 AHose,28-C-7-3,9346140029336,03 Silver,89,0,6,10,6,7,6,9,3,6,5,8,4,4,3,2,2,2,6,0,2,9,3,0,2,2,1,2,6,3,3,3,1,3,9,4,3,3
AH-695,Impreza WRX 2.0L 94-98 A/Hose,28-C-9-3,9346140029343,04 Bronze,25,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1
AH-696,Kia Rio BC 1.5L 00-05 Air hose,27-B-4-4,9346140046142,06 First Sale in FY26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0
AH-696G=AH-696,Kia Rio BC 1.5L 00-05 Air hose,28-B-3-2,9346140029350,04 Bronze,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-697,Terr D21 2.7L TD27 86-93 AHose,28-C-10-3,9346140029367,07 Not Classed,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-698,"Acc LC,LS 1.5,1.6L 00-06 AHose",28-B-1-2,9346140029374,04 Bronze,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-699,Patrol GQ 4.2L TB42E A/hose,28-C-11-3,9346140029381,03 Silver,43,100,5,2,1,2,5,4,3,1,5,2,5,1,2,2,4,4,5,0,6,5,6,3,5,3,4,7,3,4,6,3,3,2,4,2,11,3
AH-700,Patrol GU 4.8L TB48E A/Hose,28-C-13-3,9346140029398,03 Silver,1,100,1,1,0,0,2,3,0,0,1,1,2,1,1,0,1,2,1,1,0,1,4,0,5,1,5,3,5,0,1,2,2,2,3,4,3,5
AH-701,"Tar ACR30,Rav4 ACA20,21 A/Hose",28-C-14-3,9346140029404,04 Bronze,33,0,-2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
AH-702,Maz MPV 3.0L V6 02-06 Air hose,28-C-15-3,9346140029411,04 Bronze,113,0,1,1,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,1,0,2,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AH-703,Maz B2500 2.5TD 99-06 A/Hose,28-C-16-3,9346140029428,03 Silver,35,0,3,0,1,1,1,2,1,1,0,0,0,2,3,4,1,2,0,1,3,0,0,2,-1,0,5,0,2,2,1,2,0,4,1,0,3,0
AH-704,"Acc CD5,CE1,OdyRA1 92-98 AHose",28-C-1-4,9346140031520,04 Bronze,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0
AH-705,"BMW 330i/Ci,Z3 E46 98-07 A/H",28-C-1-4,9346140031537,04 Bronze,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-706,BMW 525i E34 2.5L 90-96 A/H,28-C-2-4,9346140031544,04 Bronze,6,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
AH-707,Barina TM 1.6L 12-on A/Hose,28-C-2-4,9346140031551,04 Bronze,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
AH-708,Civic 2.0L 06-12 Resona. hose,28-C-3-4,9346140031568,04 Bronze,15,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AH-709,Acc/Ody V6 3.0L 97-03 Air Hose,28-C-3-4,9346140031575,04 Bronze,104,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
AH-710,Kia Spectra 1.8L 00-04 A/Hose,28-C-4-4,9346140031582,05 No Sales FY25,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AH-711,Lexus ES300 3.0L 99-01 A/Hose,28-C-4-4,9346140031599,05 No Sales FY25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-712,PathD40/NavR51 4.0L 05-11 A/H,28-C-5-4,9346140031605,04 Bronze,2,0,2,7,2,1,2,0,0,3,0,1,0,1,0,2,1,1,1,0,0,3,3,1,1,1,2,4,0,1,0,2,-1,2,1,1,2,1
AH-712B,PathD40/NavR51 4.0L 05-11 A/H,28-C-5-4,9346140049822,06 First Sale in FY26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AH-713,Libe/Outb BH 2.5L 98-03 A/Hose,28-C-6-4,9346140031612,05 No Sales FY25,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AH-714,Prado RZJ120 2.7L 03-04 A/Hose,28-C-6-4,9346140032466,04 Bronze,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-715,Prado VZJ95 3.4L 6/99-8/00 A/H,28-C-7-4,9346140032473,03 Silver,78,0,1,2,1,0,4,2,1,2,2,2,2,2,4,5,4,7,4,1,3,5,6,3,3,3,4,3,0,0,0,0,3,0,3,1,6,0
AH-716,Prado VZJ95 3.4L 8/00-2/03 A/H,28-C-8-4,9346140032480,03 Silver,68,0,0,2,6,4,5,2,1,5,0,2,3,6,4,6,4,4,3,3,3,4,1,3,5,1,5,6,7,3,8,1,7,5,2,3,7,2
AH-717,"BMW 320i-325E,520i,525i A/Hose",27-B-6-3,9346140032497,04 Bronze,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
AH-718,"Volvo 240,244,245 2.3L A/Hose",28-C-9-4,9346140032503,04 Bronze,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,3,1,0,1,1,1,0,0,1,1,1,0
AH-719,"Vol 850,S70,V70 2.4L 75mm A/H",28-C-9-4,9346140032510,04 Bronze,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
AH-720,"Vol 850,S70,V70 2.4L 65mm A/H",28-A-5-1,9346140032527,04 Bronze,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AH-721,Landcsr HDJ80 90-98 4.2L A/H,28-C-10-4,9346140032534,04 Bronze,22,0,0,0,1,0,0,0,1,3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,1,0,1,0,0,1
AH-722,"D-Max,Rodeo RA 3.0L 03-12 A/H",27-B-7-3,9346140032541,04 Bronze,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,5,2,0,0,2,2,4,3,7,4,1
AH-723,"Rod RA,D-Max TF 06-12 Upper AH",28-C-11-4,9346140032558,04 Bronze,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
AH-724,"Rod RA,D-Max TF 06-12 Lower AH",28-C-11-4,9346140033944,04 Bronze,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,1,1,0,1,4,0,0
AH-725,"Paj V46 NJ,NK,NL 2.8T 95-00 AH",28-C-12-4,9346140033951,05 No Sales FY25,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AH-726,Nav D21 TD27 2.7L 88-97 A/H,28-C-12-4,9346140033968,05 No Sales FY25,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AH-727,Nav D22 2.5TD 02-15 A/Hose,28-C-13-4,9346140033975,04 Bronze,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
AH-728,"Cam ASV50,AVV50 11-17 A/H",28-C-13-4,9346140033982,04 Bronze,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-729,"Hil GGN15,25 4.0L 12/06-on A/H",28-C-8-2,9346140033999,05 No Sales FY25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-730,Lancer CE 1.8L 96-03 Air hose,28-C-8-2,9346140034002,04 Bronze,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,2,1
AH-731,"Triton ML,MN 2.5TD 10-15 AHose",28-C-14-4,9346140034019,03 Silver,18,200,3,5,2,8,8,4,2,4,10,2,1,6,7,7,7,4,3,8,5,12,2,5,5,5,8,1,3,3,2,9,1,2,9,11,8,8
AH-732,Hyun H1 TQ 2.5TD 07-12 A/hose,27-A-1-1,9346140034026,04 Bronze,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,4,3,1,1,2,1,1,0,1,0
AH-733,Land FJ62-FJ80 4.0L 3F No.3 AH,27-A-2-1,9346140034033,04 Bronze,22,0,0,1,1,0,1,0,1,0,1,0,2,0,1,0,1,1,0,2,0,0,0,1,0,1,1,0,0,3,3,1,-1,0,2,2,2,0
AH-734,Land FJ60 4.2L 80-82 A/Hose,27-A-3-1,9346140037003,04 Bronze,32,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
AH-735,Navara D22 YD25DDTi 02-15 A/H,27-A-4-1,9346140037331,04 Bronze,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,2,0,0
AH-736G,Nubira J100 2.0L 97-03 A/Hose,27-A-5-1,9346140037348,07 Not Classed,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-737,"Elg E52,Mur Z51 3.5L 08-16 A/H",27-A-6-1,9346140037355,03 Silver,36,100,2,1,1,0,1,4,0,0,3,1,1,4,4,3,6,5,3,3,2,6,3,3,1,2,4,7,5,6,7,5,6,4,8,10,6,2
AH-738,X-Trail T31 2.5L 07-14 A/hose,27-A-7-1,9346140037362,06 First Sale in FY26,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
AH-739,Astra TR 1.6L C16SE Air hose,27-A-8-1,9346140037379,05 No Sales FY25,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AH-740,Suzuki APV Outlet air hose,27-A-9-1,9346140037386,04 Bronze,27,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,4,0,1,2,0,1,0,0,0,4,0,1,2,0,1,1,0,1,0,0
AH-741,i30 1.6TD 07-12  Air Hose,27-A-1-2,9346140044506,06 First Sale in FY26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,3,1,1,0,1,2
AH-741G=AH-741,i30 1.6TD 07-12 Gen A/Hose,28-A-7-4,9346140037393,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH-742G,Terra HP 3.5L V6 01-07 Gen A/H,27-A-2-2,9346140037409,06 First Sale in FY26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AH-743G,Terra 2.9TD J3 05-07 Gen A/H,27-A-3-2,9346140037416,04 Bronze,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AH-744,"Santa SM,Trajet FO 2.7L V6 A/H",27-A-4-2,9346140037423,04 Bronze,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
AH-745,Esti MCV30-40 00-05 3.0L AHose,27-A-5-2,9346140039762,03 Silver,63,0,5,6,2,1,2,1,0,2,5,7,3,4,2,3,3,1,1,3,6,3,7,6,4,6,3,5,3,2,2,2,4,2,5,3,1,4
AH-746,X-Trail T31 2.5L 07-14 A/Hose,27-A-6-2,9346140039779,04 Bronze,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
AH-747,Patrol GU 3.0L ZD30 00-17 A/H,27-A-7-2,9346140039786,03 Silver,177,0,8,2,9,4,6,5,5,1,7,5,4,3,3,8,3,5,8,8,8,7,4,3,2,10,6,6,5,5,6,7,0,8,4,10,10,10
AH-748,Landcrser HZJ105 4.2D 98-07 AH,27-A-8-2,9346140039793,04 Bronze,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0
